id,count,site,locality,date,vaccine_type,posted,website
1390018287375994890,,Cvs - Cambridge,Cambridge,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Charlton City,Charlton City,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Chatham,Chatham,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Chelmsford,Chelmsford,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Chelsea,Chelsea,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Chestnut Hill,Chestnut Hill,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Chicopee,Chicopee,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Clinton,Clinton,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Concord,Concord,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Danvers,Danvers,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Dedham,Dedham,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Dorchester,Dorchester,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - Dracut,Dracut,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - East Boston,East Boston,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - East Bridgewater,East Bridgewater,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018287375994890,,Cvs - East Falmouth,East Falmouth,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Abington,Abington,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Agawam,Agawam,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Allston,Allston,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Amesbury,Amesbury,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Amherst,Amherst,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Arlington,Arlington,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Ashland,Ashland,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Bedford,Bedford,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Belchertown,Belchertown,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Bellingham,Bellingham,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Belmont,Belmont,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Beverly,Beverly,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Boston,Boston,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Bourne,Bourne,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Braintree,Braintree,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Brighton,Brighton,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Brockton,Brockton,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Brookline,Brookline,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390018286352576512,,Cvs - Burlington,Burlington,2021-05-05 18:59:19,,2021-05-05 18:59:19,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Wareham,Wareham,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Watertown,Watertown,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Wayland,Wayland,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Wellesley,Wellesley,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - West Boylston,West Boylston,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - West Newton,West Newton,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - West Roxbury,West Roxbury,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - West Springfield,West Springfield,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Westborough,Westborough,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Westfield,Westfield,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Westford,Westford,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Westport,Westport,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Westwood,Westwood,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Whitinsville,Whitinsville,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Whitman,Whitman,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033667121090565,,Cvs - Wilbraham,Wilbraham,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - South Hamilton,South Hamilton,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - South Weymouth,South Weymouth,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - South Yarmouth,South Yarmouth,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Southbridge,Southbridge,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Southwick,Southwick,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Spencer,Spencer,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Springfield,Springfield,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Sudbury,Sudbury,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Swampscott,Swampscott,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Swansea,Swansea,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Taunton,Taunton,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Tewksbury,Tewksbury,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Uxbridge,Uxbridge,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Wakefield,Wakefield,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Walpole,Walpole,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Waltham,Waltham,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033666169090050,,Cvs - Ware,Ware,2021-05-05 20:00:26,,2021-05-05 20:00:26,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Randolph,Randolph,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Reading,Reading,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Revere,Revere,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Rockland,Rockland,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Roslindale,Roslindale,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Rowley,Rowley,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Salem,Salem,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Sandwich,Sandwich,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Saugus,Saugus,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Seekonk,Seekonk,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Sharon,Sharon,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - Somerville,Somerville,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - South Attleboro,South Attleboro,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - South Boston,South Boston,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - South Dartmouth,South Dartmouth,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - South Dennis,South Dennis,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033665057505282,,Cvs - South Easton,South Easton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - North Andover,North Andover,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - North Attleboro,North Attleboro,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - North Dartmouth,North Dartmouth,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - North Easton,North Easton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Northampton,Northampton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Northborough,Northborough,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Norton,Norton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Norwell,Norwell,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Norwood,Norwood,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Orleans,Orleans,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Palmer,Palmer,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Peabody,Peabody,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Pembroke,Pembroke,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Plainville,Plainville,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Plymouth,Plymouth,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033663975374851,,Cvs - Provincetown,Provincetown,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Marlborough,Marlborough,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Marshfield,Marshfield,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Marstons Mills,Marstons Mills,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Mashpee,Mashpee,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Mattapan,Mattapan,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Medford,Medford,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Medway,Medway,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Melrose,Melrose,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Methuen,Methuen,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Milford,Milford,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Millbury,Millbury,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Millis,Millis,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Milton,Milton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Needham,Needham,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - New Bedford,New Bedford,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Newburyport,Newburyport,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - Newton,Newton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033662876524548,,Cvs - North Adams,North Adams,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Holden,Holden,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Holliston,Holliston,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Holyoke,Holyoke,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Hyannis,Hyannis,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Ipswich,Ipswich,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Jamaica Plain,Jamaica Plain,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Kingston,Kingston,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Lanesborough,Lanesborough,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Leominster,Leominster,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Lexington,Lexington,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Littleton,Littleton,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Longmeadow,Longmeadow,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Lowell,Lowell,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Ludlow,Ludlow,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Lynn,Lynn,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Malden,Malden,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Mansfield,Mansfield,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033661861548032,,Cvs - Marblehead,Marblehead,2021-05-05 20:00:25,,2021-05-05 20:00:25,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Everett,Everett,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Fairhaven,Fairhaven,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Fall River,Fall River,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Fitchburg,Fitchburg,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Foxborough,Foxborough,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Framingham,Framingham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Franklin,Franklin,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Georgetown,Georgetown,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Gloucester,Gloucester,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Granby,Granby,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Greenfield,Greenfield,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Groton,Groton,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Hadley,Hadley,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Hanover,Hanover,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Hanson,Hanson,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Harwich,Harwich,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Haverhill,Haverhill,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Hingham,Hingham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033660930314240,,Cvs - Holbrook,Holbrook,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Charlton City,Charlton City,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Chatham,Chatham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Chelmsford,Chelmsford,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Chelsea,Chelsea,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Chestnut Hill,Chestnut Hill,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Chicopee,Chicopee,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Concord,Concord,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Danvers,Danvers,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Dedham,Dedham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Dorchester,Dorchester,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - Dracut,Dracut,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - East Boston,East Boston,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - East Bridgewater,East Bridgewater,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - East Falmouth,East Falmouth,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - East Longmeadow,East Longmeadow,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659982491651,,Cvs - East Wareham,East Wareham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Abington,Abington,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Agawam,Agawam,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Allston,Allston,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Amesbury,Amesbury,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Amherst,Amherst,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Arlington,Arlington,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Attleboro,Attleboro,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Bedford,Bedford,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Belchertown,Belchertown,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Bellingham,Bellingham,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Belmont,Belmont,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Beverly,Beverly,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Boston,Boston,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Bourne,Bourne,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Braintree,Braintree,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Brighton,Brighton,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Brockton,Brockton,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Brookline,Brookline,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390033659055464450,,Cvs - Cambridge,Cambridge,2021-05-05 20:00:24,,2021-05-05 20:00:24,https://t.co/cvau09jxzh
1390028069428150272,47,Needham Practice Immunization Clinic,Needham,2021-05-11 00:00:00,,2021-05-05 19:38:11,https://t.co/td8shbx3ry
1390028068346007555,49,Needham Practice Immunization Clinic,Needham,2021-05-10 00:00:00,,2021-05-05 19:38:11,https://t.co/td8shbx3ry
1390027659053355021,45,Needham Practice Immunization Clinic,Needham,2021-05-13 00:00:00,,2021-05-05 19:36:34,https://t.co/td8shbx3ry
